日期,編號,項目,狀態,負責人,備註,單位,客戶,耗時分鐘,金額
2025-06-18,L267962,A 類,不合格,OP-106,,資材,永利,40,86.07
2025-07-10,L268187,B 類,合格,OP-110,,營運,永利,173,61.79
2025-07-28,L263246,B 類,合格,OP-106,,品保,大宏,79,85.03
2025-07-07,L262938,A 類,不合格,OP-129,,製造,順發,106,42.07
2025-06-13,L265129,A 類,合格,OP-137,已回報,品保,大宏,153,52.3
2025-06-10,L267084,C 類,待處理,OP-108,待確認,製造,東昇,159,80.46
2025-07-08,L262919,C 類,合格,OP-122,待確認,製造,順發,128,51.23
2025-07-14,L265097,其他,待處理,OP-132,,營運,順發,141,58.16
2025-06-19,L263812,B 類,已結案,OP-117,已回報,品保,大宏,118,34.55
2025-06-16,L269387,C 類,合格,OP-121,,研發,永利,210,75.96
2025-07-12,L260532,其他,不合格,OP-101,,製造,永利,79,15.8
2025-06-23,L260547,C 類,不合格,OP-133,,製造,大宏,8,58.04
2025-06-14,L262031,其他,待處理,OP-118,,研發,大宏,13,46.03
2025-06-06,L264334,其他,已結案,OP-117,待確認,資材,順發,172,54.11
2025-07-05,L263799,A 類,待處理,OP-140,,品保,永利,24,73.17
2025-06-28,L267775,其他,不合格,OP-125,已回報,營運,大宏,125,46.41
2025-06-14,L266864,C 類,不合格,OP-122,待確認,品保,東昇,66,37.16
2025-06-30,L269325,A 類,待處理,OP-108,已回報,營運,力鋼,97,6.9
2025-07-11,L261845,A 類,不合格,OP-139,待確認,製造,大宏,117,84.52
2025-06-18,L266117,B 類,已結案,OP-104,,品保,大宏,116,0.67
2025-07-16,L261565,B 類,待處理,OP-128,已回報,研發,順發,61,41.98
2025-06-19,L267422,其他,已結案,OP-147,,製造,永利,186,23.99
2025-07-15,L264620,C 類,合格,OP-104,,資材,大宏,33,4.24
2025-06-28,L266969,C 類,不合格,OP-112,待確認,製造,順發,236,75.6
2025-07-24,L268464,其他,合格,OP-108,,研發,力鋼,230,52.75
2025-07-26,L261783,其他,已結案,OP-110,,品保,順發,78,24.97
2025-07-06,L265937,A 類,已結案,OP-136,,品保,永利,7,68.75
2025-06-05,L267617,A 類,合格,OP-112,,營運,順發,224,14.98
2025-06-11,L266241,其他,合格,OP-142,已回報,資材,順發,218,2.83
2025-06-13,L267171,其他,不合格,OP-140,,研發,捷欣,43,23.29
2025-06-09,L262519,A 類,已結案,OP-121,,品保,東昇,161,10.02
2025-06-24,L265179,B 類,不合格,OP-115,,品保,力鋼,118,10.98
2025-07-29,L269112,其他,不合格,OP-123,待確認,資材,捷欣,168,37.81
2025-07-30,L266243,B 類,合格,OP-104,,營運,捷欣,196,35.43
2025-06-12,L263644,其他,已結案,OP-132,,營運,力鋼,23,85.88
2025-06-26,L267760,A 類,已結案,OP-111,,品保,東昇,77,69.42
2025-07-01,L260494,A 類,已結案,OP-148,,製造,東昇,140,23.49
2025-07-19,L266433,A 類,不合格,OP-145,待確認,品保,順發,216,78.12
2025-07-05,L264140,C 類,待處理,OP-139,,製造,捷欣,196,82.62
2025-06-25,L261366,C 類,合格,OP-104,,研發,力鋼,92,61.0
2025-07-16,L261169,A 類,不合格,OP-145,待確認,品保,捷欣,171,48.58
2025-07-26,L266193,B 類,已結案,OP-127,待確認,品保,東昇,189,11.13
2025-07-19,L268092,其他,不合格,OP-106,,製造,順發,168,58.61
2025-07-24,L263092,其他,已結案,OP-130,,品保,東昇,6,87.9
2025-07-21,L269539,B 類,待處理,OP-134,待確認,研發,順發,53,11.65
2025-07-10,L261124,其他,不合格,OP-138,已回報,品保,永利,15,85.74
2025-07-20,L262997,其他,不合格,OP-116,,研發,力鋼,19,90.63
2025-06-25,L269412,其他,合格,OP-125,,資材,永利,69,68.93
2025-06-26,L267051,B 類,已結案,OP-136,已回報,品保,東昇,150,87.41
2025-06-21,L267520,A 類,已結案,OP-140,,營運,力鋼,112,14.69
2025-07-23,L262920,C 類,已結案,OP-115,已回報,品保,力鋼,18,13.48
2025-07-20,L268089,C 類,不合格,OP-114,,研發,捷欣,193,87.38
2025-07-02,L269313,A 類,已結案,OP-111,已回報,製造,永利,10,62.49
2025-06-30,L266195,C 類,已結案,OP-115,待確認,研發,大宏,216,56.31
2025-06-20,L268454,B 類,已結案,OP-108,,營運,東昇,165,19.45
2025-07-22,L262552,B 類,已結案,OP-108,,製造,捷欣,147,65.07
2025-06-03,L269779,其他,已結案,OP-127,,資材,力鋼,70,16.81
2025-06-16,L268755,B 類,不合格,OP-126,,營運,順發,105,37.03
2025-07-28,L269230,A 類,合格,OP-123,,品保,捷欣,68,50.91
2025-07-06,L263483,B 類,不合格,OP-145,已回報,資材,順發,62,14.79
2025-06-28,L263074,A 類,不合格,OP-123,已回報,品保,大宏,215,48.35
2025-06-15,L260919,B 類,已結案,OP-105,待確認,研發,永利,33,41.71
2025-06-24,L260876,其他,不合格,OP-117,已回報,製造,捷欣,94,57.24
2025-07-13,L261558,B 類,不合格,OP-118,,資材,東昇,164,77.13
2025-06-26,L268173,其他,待處理,OP-102,已回報,製造,力鋼,77,13.78
2025-07-05,L261725,B 類,已結案,OP-101,,資材,力鋼,61,59.25
2025-06-10,L261149,A 類,已結案,OP-113,,資材,東昇,133,21.27
2025-07-16,L261568,B 類,待處理,OP-141,,品保,力鋼,184,74.08
2025-06-18,L266322,B 類,不合格,OP-111,,營運,捷欣,67,26.78
2025-06-30,L260921,B 類,待處理,OP-148,待確認,營運,順發,230,34.61
2025-07-26,L265942,其他,待處理,OP-143,已回報,製造,力鋼,160,46.16
2025-06-26,L269643,A 類,待處理,OP-106,已回報,品保,大宏,167,36.33
2025-06-12,L263575,B 類,不合格,OP-144,,研發,捷欣,145,86.72
2025-07-04,L264336,其他,已結案,OP-107,,營運,順發,202,67.32
2025-07-08,L264051,A 類,不合格,OP-141,待確認,資材,東昇,172,41.08
2025-07-08,L261731,A 類,待處理,OP-101,待確認,品保,東昇,71,35.57
2025-07-06,L265621,B 類,待處理,OP-121,,資材,東昇,230,23.23
2025-06-06,L263445,B 類,已結案,OP-115,,製造,東昇,177,5.05
2025-06-19,L260479,B 類,待處理,OP-142,待確認,資材,永利,61,16.88
2025-07-17,L261267,A 類,不合格,OP-148,,研發,永利,74,51.76
2025-06-02,L267571,其他,待處理,OP-130,,營運,大宏,49,37.01
2025-06-15,L264819,B 類,不合格,OP-132,待確認,品保,捷欣,227,28.81
2025-06-09,L265051,C 類,不合格,OP-129,,研發,捷欣,229,92.02
2025-07-08,L266392,A 類,合格,OP-116,,研發,永利,209,94.57
2025-06-22,L265929,A 類,已結案,OP-107,,資材,大宏,111,88.81
2025-07-17,L268255,A 類,不合格,OP-137,,製造,東昇,208,39.41
2025-07-17,L261671,A 類,已結案,OP-114,,資材,捷欣,178,46.29
2025-07-04,L267889,A 類,待處理,OP-122,已回報,研發,大宏,120,87.23
2025-07-14,L260178,C 類,合格,OP-124,已回報,製造,大宏,230,83.91
2025-07-03,L263987,A 類,合格,OP-124,,營運,東昇,36,7.1
2025-07-26,L269341,B 類,不合格,OP-107,,品保,永利,78,76.9
2025-06-20,L262813,B 類,不合格,OP-112,已回報,品保,力鋼,213,68.44
2025-06-04,L261622,B 類,已結案,OP-110,,研發,順發,75,54.03
2025-07-05,L268876,其他,待處理,OP-101,,品保,東昇,2,3.26
2025-07-24,L268838,其他,合格,OP-129,已回報,研發,大宏,224,80.79
2025-06-07,L265553,其他,合格,OP-134,,研發,東昇,229,72.57
2025-07-24,L269687,其他,不合格,OP-120,待確認,品保,捷欣,88,28.96
2025-06-04,L262263,其他,待處理,OP-117,,品保,順發,44,52.01
2025-07-11,L264198,C 類,合格,OP-131,,品保,大宏,21,34.69
2025-07-29,L262663,其他,不合格,OP-139,,品保,大宏,97,12.1
2025-06-25,L263948,C 類,不合格,OP-140,待確認,營運,永利,181,38.98
2025-07-19,L265385,其他,不合格,OP-103,,資材,大宏,144,33.33
2025-06-16,L261978,A 類,不合格,OP-132,,製造,永利,6,39.41
2025-07-08,L264613,B 類,不合格,OP-112,待確認,研發,捷欣,85,72.21
2025-06-29,L268638,其他,合格,OP-114,,品保,力鋼,10,59.22
2025-07-22,L266665,C 類,已結案,OP-101,,品保,順發,100,12.02
2025-06-16,L262840,B 類,待處理,OP-114,,營運,大宏,193,82.17
2025-06-24,L260272,C 類,不合格,OP-141,已回報,資材,捷欣,56,67.28
2025-07-13,L268959,B 類,已結案,OP-137,已回報,資材,捷欣,133,31.18
2025-07-11,L269762,C 類,已結案,OP-113,,研發,順發,140,59.32
2025-06-02,L265460,B 類,待處理,OP-113,,資材,永利,208,69.78
2025-06-14,L266952,B 類,合格,OP-111,,製造,東昇,151,12.0
2025-07-05,L269928,A 類,不合格,OP-148,,研發,捷欣,143,47.49
2025-07-29,L264417,其他,已結案,OP-125,,資材,順發,117,5.17
2025-06-01,L263213,其他,已結案,OP-106,,營運,大宏,184,36.02
2025-07-12,L267966,其他,待處理,OP-142,待確認,資材,永利,237,88.9
2025-06-19,L260329,B 類,合格,OP-125,,品保,順發,94,62.59
2025-07-14,L268145,其他,待處理,OP-111,,品保,順發,187,75.58
2025-06-23,L269364,B 類,已結案,OP-122,,製造,大宏,76,59.43
2025-07-14,L267925,其他,不合格,OP-136,已回報,品保,捷欣,184,59.52
2025-07-07,L263582,C 類,已結案,OP-123,,製造,力鋼,129,62.92
2025-06-27,L261642,A 類,已結案,OP-105,已回報,營運,力鋼,135,54.8
2025-07-07,L269479,C 類,不合格,OP-138,已回報,品保,大宏,174,27.0
2025-07-03,L269398,C 類,合格,OP-111,,研發,大宏,167,66.34
2025-06-07,L268023,B 類,不合格,OP-122,,營運,東昇,238,7.14
2025-07-28,L269455,C 類,已結案,OP-129,,品保,力鋼,160,95.3
2025-06-23,L266431,其他,合格,OP-115,,資材,順發,198,37.9
2025-07-21,L268113,A 類,合格,OP-142,,品保,力鋼,108,27.91
2025-07-11,L262374,C 類,不合格,OP-112,待確認,製造,捷欣,140,7.7
2025-06-23,L266725,B 類,不合格,OP-122,,品保,順發,77,89.2
2025-07-15,L266531,B 類,已結案,OP-138,,製造,永利,54,46.03
2025-07-26,L260545,A 類,合格,OP-114,,製造,大宏,36,41.08
2025-06-02,L268485,其他,不合格,OP-103,待確認,研發,永利,214,81.2
2025-07-01,L262164,C 類,已結案,OP-135,,資材,大宏,237,15.96
2025-06-01,L261192,C 類,已結案,OP-114,,營運,捷欣,173,72.99
2025-06-11,L267898,C 類,待處理,OP-104,,品保,捷欣,147,48.77
2025-06-27,L262690,A 類,不合格,OP-115,待確認,製造,大宏,29,49.15
2025-07-01,L267687,其他,不合格,OP-122,,資材,力鋼,2,74.17
2025-06-13,L266163,A 類,合格,OP-142,,資材,東昇,13,61.4
2025-06-15,L260238,A 類,合格,OP-133,已回報,品保,大宏,197,91.31
2025-06-14,L269445,C 類,已結案,OP-122,,製造,力鋼,96,95.04
2025-07-13,L263968,C 類,已結案,OP-139,已回報,資材,順發,234,88.0
2025-06-04,L266076,B 類,待處理,OP-147,,研發,力鋼,20,38.75
2025-07-11,L264725,C 類,合格,OP-112,,製造,大宏,180,12.76
2025-07-17,L263933,其他,合格,OP-122,待確認,資材,大宏,125,64.93
2025-06-21,L263259,A 類,不合格,OP-126,,品保,永利,76,34.52
2025-07-25,L262038,C 類,不合格,OP-137,,資材,東昇,40,58.89
2025-06-17,L268249,其他,已結案,OP-129,待確認,品保,永利,86,44.61
2025-07-18,L266155,A 類,合格,OP-113,,資材,大宏,192,76.3
2025-07-14,L260536,B 類,合格,OP-128,,研發,力鋼,231,16.48
2025-07-08,L260761,C 類,已結案,OP-120,待確認,品保,順發,32,25.46
2025-07-29,L269763,其他,待處理,OP-128,待確認,製造,順發,86,96.61
2025-06-21,L264535,A 類,已結案,OP-105,,製造,捷欣,52,90.97
2025-06-29,L262686,B 類,合格,OP-130,,製造,永利,67,93.83
2025-07-07,L261531,其他,已結案,OP-121,已回報,營運,東昇,163,7.39
2025-07-26,L267813,其他,已結案,OP-139,,品保,大宏,157,51.04
2025-07-07,L268119,其他,不合格,OP-135,,品保,東昇,121,39.18
2025-06-26,L268057,其他,合格,OP-119,待確認,品保,東昇,169,23.0
2025-06-18,L263568,其他,不合格,OP-109,,資材,永利,141,58.85
2025-07-12,L261726,B 類,待處理,OP-117,,營運,永利,124,45.35
2025-07-09,L267150,其他,已結案,OP-125,已回報,品保,捷欣,123,97.47
